Time,Anomaly (deg C),t2m
1982-11,-0.17486572265625,300.01343
1982-12,0.3470458984375,300.25537
1983-01,0.833770751953125,300.11108
1983-02,0.855072021484375,299.88672
1983-03,0.974151611328125,299.9834
1983-04,1.147491455078125,300.36792
1983-05,1.226593017578125,300.73682
1983-06,0.8592529296875,300.62622
1983-07,0.506439208984375,300.22192
1983-08,0.207427978515625,300.239
1983-09,-0.17913818359375,299.84204
1983-10,-0.0955810546875,299.93872
1983-11,-0.25128173828125,299.937
1983-12,-0.1077880859375,299.80054
1984-01,-0.238739013671875,299.03857
1984-02,-0.233306884765625,298.79834
1984-03,-0.206268310546875,298.80298
1984-04,-0.538787841796875,298.68164
1984-05,-0.781463623046875,298.72876
1984-06,-0.4407958984375,299.32617
1984-07,-0.422760009765625,299.29272
1984-08,-0.194915771484375,299.83667
1984-09,-0.04412841796875,299.97705
1984-10,0.0826416015625,300.11694
1984-11,-0.07086181640625,300.11743
1984-12,0.0919189453125,300.00024
1985-01,-0.634735107421875,298.64258
1985-02,-0.792388916015625,298.23926
1985-03,-0.313934326171875,298.6953
1985-04,-0.709686279296875,298.51074
1985-05,-0.745086669921875,298.76514
1985-06,-0.5750732421875,299.1919
1985-07,-0.558258056640625,299.15723
1985-08,0.046051025390625,300.07764
1985-09,-0.04071044921875,299.98047
1985-10,-0.0255126953125,300.0088
1985-11,0.09613037109375,300.28442
1985-12,-0.7147216796875,299.1936
1986-01,-0.423553466796875,298.85376
1986-02,-0.408111572265625,298.62354
1986-03,-0.446258544921875,298.563
1986-04,-0.486785888671875,298.73364
1986-05,0.144317626953125,299.65454
1986-06,-0.4403076171875,299.32666
1986-07,0.086273193359375,299.80176
1986-08,-0.023040771484375,300.00854
1986-09,0.07550048828125,300.09668
1986-10,-0.0592041015625,299.9751
1986-11,0.06243896484375,300.25073
1986-12,0.0137939453125,299.92212
1987-01,0.140899658203125,299.4182
1987-02,0.484222412109375,299.51587
1987-03,0.099395751953125,299.10864
1987-04,0.664337158203125,299.88477
1987-05,0.916290283203125,300.4265
1987-06,0.4642333984375,300.2312
1987-07,1.117523193359375,300.833
1987-08,0.469390869140625,300.50098
1987-09,0.48541259765625,300.5066
1987-10,0.3074951171875,300.3418
1987-11,0.37176513671875,300.56006
1987-12,0.9080810546875,300.8164
1988-01,0.160919189453125,299.43823
1988-02,0.600677490234375,299.63232
1988-03,0.239776611328125,299.24902
1988-04,-0.079315185546875,299.1411
1988-05,0.003936767578125,299.51416
1988-06,-0.1241455078125,299.64282
1988-07,0.091888427734375,299.80737
1988-08,0.477203369140625,300.5088
1988-09,0.31939697265625,300.34058
1988-10,-0.0377197265625,299.99658
1988-11,0.01361083984375,300.2019
1988-12,-0.4998779296875,299.40845
1989-01,-0.113250732421875,299.16406
1989-02,0.057464599609375,299.0891
1989-03,-0.252899169921875,298.75635
1989-04,-0.447235107421875,298.7732
1989-05,-0.658905029296875,298.85132
1989-06,-0.3758544921875,299.3911
1989-07,0.044036865234375,299.75952
1989-08,0.047271728515625,300.07886
1989-09,0.12945556640625,300.15063
1989-10,0.2957763671875,300.33008
1989-11,0.47576904296875,300.66406
1989-12,-0.1251220703125,299.7832
1990-01,0.410430908203125,299.68774
1990-02,0.137298583984375,299.16895
1990-03,0.493194580078125,299.50244
