Time,Anomaly (deg C),t2m
1970-01,-0.105560302734375,300.62842
1970-02,0.568939208984375,301.73804
1970-03,0.66278076171875,302.01538
1970-04,-0.392059326171875,300.0459
1970-05,-0.641265869140625,298.51514
1970-06,-0.19122314453125,298.3413
1970-07,-0.34222412109375,298.03638
1970-08,-0.657318115234375,298.39282
1970-09,-0.954132080078125,298.9541
1970-10,0.397735595703125,300.83472
1970-11,-0.961578369140625,299.4104
1970-12,-0.315704345703125,300.16528
1971-01,0.092681884765625,300.82666
1971-02,0.019134521484375,301.18823
1971-03,0.12054443359375,301.47314
1971-04,-0.567596435546875,299.87036
1971-05,-0.574371337890625,298.58203
1971-06,-0.58428955078125,297.94824
1971-07,-0.42572021484375,297.95288
1971-08,-0.700775146484375,298.34937
1971-09,-0.785675048828125,299.12256
1971-10,-0.798309326171875,299.63867
1971-11,-1.069488525390625,299.3025
1971-12,-0.414581298828125,300.0664
1972-01,-0.877532958984375,299.85645
1972-02,-0.017730712890625,301.15137
1972-03,-1.58135986328125,299.77124
1972-04,-1.461395263671875,298.97656
1972-05,-0.486480712890625,298.66992
1972-06,0.04315185546875,298.57568
1972-07,0.42413330078125,298.80273
1972-08,0.163970947265625,299.2141
1972-09,-0.210968017578125,299.69727
1972-10,0.227325439453125,300.6643
1972-11,-0.426177978515625,299.9458
1972-12,0.081024169921875,300.562
1973-01,1.111480712890625,301.84546
1973-02,1.638031005859375,302.80713
1973-03,0.80023193359375,302.15283
1973-04,0.905059814453125,301.34302
1973-05,-0.077301025390625,299.0791
1973-06,-0.11187744140625,298.42065
1973-07,-0.19598388671875,298.18262
1973-08,-0.369232177734375,298.6809
1973-09,-1.109649658203125,298.79858
1973-10,-0.896209716796875,299.54077
1973-11,-0.830963134765625,299.54102
1973-12,-2.116973876953125,298.364
1974-01,-1.659759521484375,299.07422
1974-02,-1.264556884765625,299.90454
1974-03,-1.20660400390625,300.146
1974-04,-0.987274169921875,299.45068
1974-05,-0.035552978515625,299.12085
1974-06,-0.29791259765625,298.23462
1974-07,-0.95086669921875,297.42773
1974-08,-0.267425537109375,298.7827
1974-09,-1.277130126953125,298.6311
1974-10,-1.009490966796875,299.4275
1974-11,-1.136383056640625,299.2356
1974-12,-0.838897705078125,299.6421
1975-01,-0.794036865234375,299.93994
1975-02,-0.656646728515625,300.51245
1975-03,-0.27838134765625,301.07422
1975-04,0.651397705078125,301.08936
1975-05,-0.383697509765625,298.7727
1975-06,-0.45343017578125,298.0791
1975-07,-1.08978271484375,297.28882
1975-08,-0.806976318359375,298.24316
1975-09,-0.590362548828125,299.31787
1975-10,-0.749481201171875,299.6875
1975-11,-0.409820556640625,299.96216
1975-12,-2.052276611328125,298.4287
1976-01,-1.819427490234375,298.91455
1976-02,-1.593414306640625,299.57568
1976-03,-2.31793212890625,299.03467
1976-04,-1.809051513671875,298.6289
1976-05,-0.615631103515625,298.54077
1976-06,-0.67071533203125,297.86182
1976-07,-0.43548583984375,297.9431
1976-08,0.148345947265625,299.1985
1976-09,0.615203857421875,300.52344
1976-10,0.349395751953125,300.78638
1976-11,-0.233551025390625,300.13843
1976-12,0.216522216796875,300.6975
1977-01,0.607818603515625,301.3418
1977-02,0.124359130859375,301.29346
1977-03,-0.05010986328125,301.3025
1977-04,-0.066864013671875,300.3711
1977-05,-0.344146728515625,298.81226
1977-06,-0.36749267578125,298.16504
1977-07,0.06304931640625,298.44165
1977-08,0.164703369140625,299.21484
1977-09,-0.396514892578125,299.51172
1977-10,-0.768768310546875,299.6682
1977-11,-0.206939697265625,300.16504
1977-12,0.076629638671875,300.55762
1978-01,0.105133056640625,300.8391
1978-02,0.023773193359375,301.19287
1978-03,0.80804443359375,302.16064
1978-04,-1.043914794921875,299.39404
1978-05,-0.083648681640625,299.07275
1978-06,-0.70904541015625,297.8235
1978-07,0.05206298828125,298.43066
1978-08,-1.093109130859375,297.95703
1978-09,-0.404327392578125,299.5039
1978-10,-0.807586669921875,299.6294
1978-11,-0.301422119140625,300.07056
1978-12,-0.414825439453125,300.06616
1979-01,0.560455322265625,301.29443
1979-02,0.446380615234375,301.61548
1979-03,-0.60870361328125,300.7439
1979-04,-0.812713623046875,299.62524
1979-05,-0.007476806640625,299.14893
1979-06,-0.66290283203125,297.86963
1979-07,0.14923095703125,298.52783
1979-08,0.258697509765625,299.30884
1979-09,-0.072052001953125,299.83618
1979-10,-0.410125732421875,300.02686
1979-11,-0.367340087890625,300.00464
1979-12,-1.018341064453125,299.46265
1980-01,-0.499847412109375,300.23413
1980-02,0.350189208984375,301.5193
1980-03,0.40203857421875,301.75464
1980-04,-0.201385498046875,300.23657
1980-05,-0.441070556640625,298.71533
1980-06,0.12664794921875,298.65918
1980-07,0.02130126953125,298.3999
1980-08,0.051422119140625,299.10156
1980-09,-0.026641845703125,299.8816
1980-10,-0.649871826171875,299.7871
1980-11,-0.834136962890625,299.53784
1980-12,-0.116729736328125,300.36426
1981-01,0.391021728515625,301.125
1981-02,-0.931304931640625,300.2378
1981-03,-0.71856689453125,300.63403
1981-04,-1.268280029296875,299.16968
1981-05,-0.830963134765625,298.32544
1981-06,-0.26226806640625,298.27026
1981-07,-0.62005615234375,297.75854
1981-08,-0.316497802734375,298.73364
1981-09,-1.119171142578125,298.78906
1981-10,-0.415496826171875,300.02148
1981-11,0.540618896484375,300.9126
1981-12,0.061737060546875,300.54272
1982-01,-0.701263427734375,300.0327
1982-02,-0.769927978515625,300.39917
1982-03,-0.86114501953125,300.49146
1982-04,-1.134735107421875,299.30322
