Time,Anomaly (deg C),t2m
1940-01,-0.927490234375,297.41138
1940-02,-0.944671630859375,297.35254
1940-03,-1.278961181640625,297.16162
1940-04,-0.54412841796875,298.2876
1940-05,-0.891845703125,298.43042
1940-06,0.048065185546875,299.146
1940-07,0.309295654296875,299.40942
1940-08,0.69622802734375,301.1643
1940-09,-0.177276611328125,300.95898
1940-10,-0.19622802734375,299.5315
1940-11,0.738861083984375,299.67773
1940-12,2.542999267578125,301.0581
1941-01,0.76123046875,299.1001
1941-02,0.290435791015625,298.58765
1941-03,-0.443756103515625,297.99683
1941-04,-0.10589599609375,298.72583
1941-05,0.3720703125,299.69434
1941-06,0.843719482421875,299.94165
1941-07,1.908905029296875,301.00903
1941-08,2.01434326171875,302.48242
1941-09,2.391326904296875,303.5276
1941-10,5.51348876953125,305.2412
1941-11,1.775726318359375,300.7146
1941-12,1.585235595703125,300.10034
1942-01,0.689453125,299.02832
1942-02,0.521636962890625,298.81885
1942-03,0.179534912109375,298.62012
1942-04,0.54425048828125,299.37598
1942-05,0.410400390625,299.73267
1942-06,1.469696044921875,300.56763
1942-07,1.107391357421875,300.20752
1942-08,1.23919677734375,301.70728
1942-09,1.560760498046875,302.69702
1942-10,2.52642822265625,302.25415
1942-11,3.321868896484375,302.26074
1942-12,-1.178680419921875,297.33643
1943-01,-0.45458984375,297.88428
1943-02,-0.573822021484375,297.7234
1943-03,-1.398101806640625,297.04248
1943-04,-1.72479248046875,297.10693
1943-05,-1.676025390625,297.64624
1943-06,-0.551055908203125,298.54688
1943-07,0.313446044921875,299.41357
1943-08,0.58709716796875,301.05518
1943-09,1.070770263671875,302.20703
1943-10,0.79913330078125,300.52686
1943-11,-1.332183837890625,297.6067
1943-12,-1.186981201171875,297.32812
1944-01,0.11865234375,298.45752
1944-02,-1.281585693359375,297.01562
1944-03,-1.154693603515625,297.2859
1944-04,-1.12030029296875,297.71143
1944-05,-0.73291015625,298.58936
1944-06,0.712615966796875,299.81055
1944-07,0.695281982421875,299.7954
1944-08,0.85540771484375,301.3235
1944-09,2.615447998046875,303.7517
1944-10,2.08892822265625,301.81665
1944-11,0.297210693359375,299.23608
1944-12,-0.873504638671875,297.6416
1945-01,-0.92529296875,297.41357
1945-02,-0.967132568359375,297.33008
1945-03,-0.806060791015625,297.63452
1945-04,-1.07440185546875,297.75732
1945-05,-2.11669921875,297.20557
1945-06,-0.607208251953125,298.49072
1945-07,-0.067901611328125,299.03223
1945-08,1.14129638671875,301.60938
1945-09,2.708709716796875,303.84497
1945-10,2.73638916015625,302.4641
1945-11,0.947357177734375,299.88623
1945-12,-0.366912841796875,298.1482
1946-01,-0.140869140625,298.198
1946-02,0.992828369140625,299.29004
1946-03,-0.226959228515625,298.21362
1946-04,-0.41131591796875,298.4204
1946-05,-0.631591796875,298.69067
1946-06,0.432586669921875,299.53052
1946-07,1.314910888671875,300.41504
1946-08,1.59490966796875,302.063
1946-09,2.415252685546875,303.5515
1946-10,-0.48529052734375,299.24243
1946-11,-0.933990478515625,298.00488
1946-12,1.228546142578125,299.74365
1947-01,-0.510986328125,297.82788
1947-02,-0.430267333984375,297.86694
1947-03,-1.018218994140625,297.42236
1947-04,-0.40447998046875,298.42725
1947-05,0.2373046875,299.55957
1947-06,1.330047607421875,300.42798
1947-07,0.976776123046875,300.0769
1947-08,1.01824951171875,301.48633
1947-09,-0.362823486328125,300.77344
1947-10,-0.74822998046875,298.9795
1947-11,-1.758941650390625,297.17993
1947-12,-0.604705810546875,297.9104
1948-01,0.03125,298.37012
1948-02,-0.226898193359375,298.0703
1948-03,-1.098297119140625,297.3423
1948-04,-0.80780029296875,298.02393
1948-05,-0.274658203125,299.0476
1948-06,-0.991973876953125,298.10596
1948-07,1.152557373046875,300.2527
1948-08,0.55609130859375,301.02417
1948-09,1.130828857421875,302.2671
1948-10,-0.07025146484375,299.65747
1948-11,0.769622802734375,299.7085
1948-12,2.096466064453125,300.61157
1949-01,1.0224609375,299.36133
1949-02,0.266510009765625,298.56372
1949-03,0.018157958984375,298.45874
1949-04,-0.71697998046875,298.11475
1949-05,-1.693603515625,297.62866
1949-06,0.440887451171875,299.53882
1949-07,0.376678466796875,299.4768
1949-08,0.41546630859375,300.88354
1949-09,2.386444091796875,303.5227
1949-10,3.09088134765625,302.8186
1949-11,-0.379302978515625,298.55957
1949-12,0.828399658203125,299.3435
1950-01,0.384521484375,298.7234
1950-02,-0.197357177734375,298.09985
1950-03,-0.801666259765625,297.63892
1950-04,-1.05657958984375,297.77515
1950-05,-0.23486328125,299.0874
1950-06,0.599578857421875,299.6975
1950-07,0.396453857421875,299.49658
1950-08,0.55145263671875,301.01953
1950-09,2.314178466796875,303.45044
1950-10,3.05279541015625,302.78052
1950-11,0.450042724609375,299.38892
1950-12,1.370147705078125,299.88525
1951-01,-0.406982421875,297.9319
1951-02,0.011871337890625,298.30908
1951-03,-0.324615478515625,298.11597
1951-04,-1.18475341796875,297.64697
1951-05,-1.482177734375,297.8401
1951-06,-0.959991455078125,298.13794
1951-07,0.060516357421875,299.16064
1951-08,0.62371826171875,301.0918
1951-09,2.057830810546875,303.1941
1951-10,1.90557861328125,301.6333
1951-11,3.662689208984375,302.60156
1951-12,0.651153564453125,299.16626
1952-01,0.047119140625,298.386
1952-02,-0.104827880859375,298.19238
1952-03,-0.766998291015625,297.67358
1952-04,-0.85980224609375,297.97192
1952-05,-1.4560546875,297.8662
1952-06,0.105926513671875,299.20386
1952-07,0.195037841796875,299.29517
1952-08,0.29339599609375,300.76147
